Datum,Filial_ID,Artikel,Verkauf_Ist,Forecast
2024-04-25,SC07,Artikel_004,30,29
2024-04-25,SC07,Artikel_011,25,24
2024-04-25,SC07,Artikel_010,28,25
2024-04-25,SC08,Artikel_016,26,25
2024-04-25,SC08,Artikel_020,33,38
2024-04-25,SC08,Artikel_003,35,38
2024-04-25,SC08,Artikel_005,39,37
2024-04-25,SC08,Artikel_013,22,23
2024-04-25,SC09,Artikel_018,31,32
2024-04-25,SC09,Artikel_013,33,34
2024-04-25,SC09,Artikel_004,23,24
2024-04-25,SC09,Artikel_011,29,33
2024-04-25,SC09,Artikel_015,31,36
2024-04-25,FR00,Artikel_008,30,32
2024-04-25,FR00,Artikel_002,33,28
2024-04-25,FR00,Artikel_013,43,51
2024-04-25,FR00,Artikel_006,32,29
2024-04-25,FR00,Artikel_019,27,28
2024-04-25,FR01,Artikel_016,26,27
2024-04-25,FR01,Artikel_001,25,24
2024-04-25,FR01,Artikel_019,30,29
2024-04-25,FR01,Artikel_007,31,30
2024-04-25,FR01,Artikel_010,25,25
2024-04-25,FR02,Artikel_010,27,23
2024-04-25,FR02,Artikel_009,35,37
2024-04-25,FR02,Artikel_017,25,27
2024-04-25,FR02,Artikel_019,24,22
2024-04-25,FR02,Artikel_008,45,42
2024-04-25,FR03,Artikel_019,26,23
2024-04-25,FR03,Artikel_003,27,31
2024-04-25,FR03,Artikel_018,30,28
2024-04-25,FR03,Artikel_020,23,25
2024-04-25,FR03,Artikel_009,45,50
2024-04-25,FR04,Artikel_005,27,25
2024-04-25,FR04,Artikel_004,24,22
2024-04-25,FR04,Artikel_018,39,39
2024-04-25,FR04,Artikel_015,30,29
2024-04-25,FR04,Artikel_008,20,20
2024-04-25,FR05,Artikel_002,24,22
2024-04-25,FR05,Artikel_011,25,28
2024-04-25,FR05,Artikel_009,36,44
2024-04-25,FR05,Artikel_012,26,27
2024-04-25,FR05,Artikel_017,24,26
2024-04-25,FR06,Artikel_019,25,25
2024-04-25,FR06,Artikel_016,25,24
2024-04-25,FR06,Artikel_003,23,23
2024-04-25,FR06,Artikel_002,38,34
2024-04-25,FR06,Artikel_020,36,41
2024-04-25,FR07,Artikel_016,38,41
2024-04-25,FR07,Artikel_018,27,26
2024-04-25,FR07,Artikel_006,30,34
2024-04-25,FR07,Artikel_004,34,41
2024-04-25,FR07,Artikel_005,24,26
2024-04-25,FR08,Artikel_016,27,28
2024-04-25,FR08,Artikel_012,24,25
2024-04-25,FR08,Artikel_002,20,18
2024-04-25,FR08,Artikel_005,23,18
2024-04-25,FR08,Artikel_020,27,25
2024-04-25,FR09,Artikel_002,39,40
2024-04-25,FR09,Artikel_001,33,36
2024-04-25,FR09,Artikel_006,27,31
2024-04-25,FR09,Artikel_011,25,25
2024-04-25,FR09,Artikel_009,34,42
2024-04-25,BE00,Artikel_001,29,31
2024-04-25,BE00,Artikel_018,38,40
2024-04-25,BE00,Artikel_016,30,38
2024-04-25,BE00,Artikel_020,25,26
2024-04-25,BE00,Artikel_002,33,35
2024-04-25,BE01,Artikel_003,29,30
2024-04-25,BE01,Artikel_002,39,46
2024-04-25,BE01,Artikel_014,32,30
2024-04-25,BE01,Artikel_017,27,27
2024-04-25,BE01,Artikel_001,32,31
2024-04-25,BE02,Artikel_019,34,36
2024-04-25,BE02,Artikel_018,29,33
2024-04-25,BE02,Artikel_010,31,35
2024-04-25,BE02,Artikel_015,29,34
2024-04-25,BE02,Artikel_001,29,28
2024-04-25,BE03,Artikel_005,26,29
2024-04-25,BE03,Artikel_018,23,25
2024-04-25,BE03,Artikel_007,25,31
2024-04-25,BE03,Artikel_017,35,31
2024-04-25,BE03,Artikel_015,34,33
2024-04-25,BE04,Artikel_006,25,27
2024-04-25,BE04,Artikel_014,28,30
2024-04-25,BE04,Artikel_016,21,27
2024-04-25,BE04,Artikel_002,27,28
2024-04-25,BE04,Artikel_001,26,22
2024-04-25,BE05,Artikel_008,31,32
2024-04-25,BE05,Artikel_006,35,33
2024-04-25,BE05,Artikel_011,34,37
2024-04-25,BE05,Artikel_004,36,32
2024-04-25,BE05,Artikel_009,22,20
2024-04-25,BE06,Artikel_003,31,29
2024-04-25,BE06,Artikel_001,26,33
2024-04-25,BE06,Artikel_013,25,27
2024-04-25,BE06,Artikel_007,35,37
2024-04-25,BE06,Artikel_002,35,45
2024-04-25,BE07,Artikel_003,30,28
2024-04-25,BE07,Artikel_009,31,32
2024-04-25,BE07,Artikel_004,36,39
2024-04-25,BE07,Artikel_012,31,38
2024-04-25,BE07,Artikel_013,35,37
2024-04-25,BE08,Artikel_011,35,34
2024-04-25,BE08,Artikel_020,27,31
2024-04-25,BE08,Artikel_004,37,31
2024-04-25,BE08,Artikel_018,27,27
2024-04-25,BE08,Artikel_007,27,26
2024-04-25,BE09,Artikel_014,26,29
2024-04-25,BE09,Artikel_008,32,30
2024-04-25,BE09,Artikel_010,29,30
2024-04-25,BE09,Artikel_007,21,23
2024-04-25,BE09,Artikel_019,38,43
2024-04-25,NI00,Artikel_014,32,33
2024-04-25,NI00,Artikel_015,40,38
2024-04-25,NI00,Artikel_017,24,27
2024-04-25,NI00,Artikel_020,24,25
2024-04-25,NI00,Artikel_011,31,36
2024-04-25,NI01,Artikel_016,29,25
2024-04-25,NI01,Artikel_015,31,29
2024-04-25,NI01,Artikel_002,40,42
2024-04-25,NI01,Artikel_019,26,27
2024-04-25,NI01,Artikel_011,27,22
2024-04-25,NI02,Artikel_004,31,31
2024-04-25,NI02,Artikel_016,32,37
2024-04-25,NI02,Artikel_001,38,43
2024-04-25,NI02,Artikel_015,32,37
2024-04-25,NI02,Artikel_012,36,33
2024-04-25,NI03,Artikel_005,32,32
2024-04-25,NI03,Artikel_004,33,35
2024-04-25,NI03,Artikel_016,27,27
2024-04-25,NI03,Artikel_018,31,32
2024-04-25,NI03,Artikel_013,29,30
2024-04-25,NI04,Artikel_009,33,33
2024-04-25,NI04,Artikel_014,32,38
2024-04-25,NI04,Artikel_012,26,28
2024-04-25,NI04,Artikel_008,28,27
2024-04-25,NI04,Artikel_007,21,21
2024-04-25,NI05,Artikel_017,39,44
2024-04-25,NI05,Artikel_001,36,39
2024-04-25,NI05,Artikel_018,29,25
2024-04-25,NI05,Artikel_019,19,18
2024-04-25,NI05,Artikel_013,22,24
2024-04-25,NI06,Artikel_018,19,19
2024-04-25,NI06,Artikel_008,29,25
2024-04-25,NI06,Artikel_020,32,31
2024-04-25,NI06,Artikel_012,22,23
2024-04-25,NI06,Artikel_017,33,38
2024-04-25,NI07,Artikel_016,29,29
2024-04-25,NI07,Artikel_005,27,25
2024-04-25,NI07,Artikel_015,21,20
2024-04-25,NI07,Artikel_020,27,26
2024-04-25,NI07,Artikel_008,39,37
2024-04-25,NI08,Artikel_008,39,47
2024-04-25,NI08,Artikel_019,32,41
2024-04-25,NI08,Artikel_002,22,23
2024-04-25,NI08,Artikel_005,30,29
2024-04-25,NI08,Artikel_013,32,33
2024-04-25,NI09,Artikel_015,33,34
2024-04-25,NI09,Artikel_006,31,32
2024-04-25,NI09,Artikel_008,35,39
2024-04-25,NI09,Artikel_020,26,25
2024-04-25,NI09,Artikel_001,26,29
2024-04-25,PO00,Artikel_003,35,35
2024-04-25,PO00,Artikel_005,26,28
2024-04-25,PO00,Artikel_015,36,35
2024-04-25,PO00,Artikel_008,18,20
2024-04-25,PO00,Artikel_017,28,29
2024-04-25,PO01,Artikel_010,36,37
2024-04-25,PO01,Artikel_004,24,24
2024-04-25,PO01,Artikel_012,36,30
2024-04-25,PO01,Artikel_013,19,20
2024-04-25,PO01,Artikel_007,25,26
2024-04-25,PO02,Artikel_003,21,21
2024-04-25,PO02,Artikel_013,25,25
2024-04-25,PO02,Artikel_019,32,30
2024-04-25,PO02,Artikel_017,30,31
2024-04-25,PO02,Artikel_011,29,30
2024-04-25,PO03,Artikel_019,37,37
2024-04-25,PO03,Artikel_013,31,35
2024-04-25,PO03,Artikel_018,31,32
2024-04-25,PO03,Artikel_005,41,44
2024-04-25,PO03,Artikel_006,34,38
2024-04-25,PO04,Artikel_011,29,33
2024-04-25,PO04,Artikel_008,32,30
2024-04-25,PO04,Artikel_010,32,32
2024-04-25,PO04,Artikel_003,28,30
2024-04-25,PO04,Artikel_009,31,31
2024-04-25,PO05,Artikel_017,26,27
2024-04-25,PO05,Artikel_013,40,45
2024-04-25,PO05,Artikel_005,25,27
2024-04-25,PO05,Artikel_018,27,29
2024-04-25,PO05,Artikel_004,29,26
2024-04-25,PO06,Artikel_008,33,31
2024-04-25,PO06,Artikel_020,30,28
2024-04-25,PO06,Artikel_015,33,34
2024-04-25,PO06,Artikel_016,33,35
2024-04-25,PO06,Artikel_003,22,22
2024-04-25,PO07,Artikel_011,28,29
2024-04-25,PO07,Artikel_002,29,34
2024-04-25,PO07,Artikel_020,35,39
2024-04-25,PO07,Artikel_017,34,42
2024-04-25,PO07,Artikel_016,27,32
2024-04-25,PO08,Artikel_009,26,30
2024-04-25,PO08,Artikel_003,30,37
2024-04-25,PO08,Artikel_016,27,28
2024-04-25,PO08,Artikel_002,31,34
2024-04-25,PO08,Artikel_001,30,27
2024-04-25,PO09,Artikel_015,34,30
2024-04-25,PO09,Artikel_017,27,24
2024-04-25,PO09,Artikel_008,30,35
2024-04-25,PO09,Artikel_018,28,24
2024-04-25,PO09,Artikel_014,38,36
2024-04-25,TS00,Artikel_012,23,23
2024-04-25,TS00,Artikel_006,30,30
2024-04-25,TS00,Artikel_001,32,29
2024-04-25,TS00,Artikel_020,39,44
2024-04-25,TS00,Artikel_014,28,29
2024-04-25,TS01,Artikel_013,33,35
2024-04-25,TS01,Artikel_016,30,28
2024-04-25,TS01,Artikel_002,27,28
2024-04-25,TS01,Artikel_012,22,28
2024-04-25,TS01,Artikel_008,24,25
2024-04-25,TS02,Artikel_005,43,46
2024-04-25,TS02,Artikel_010,38,34
2024-04-25,TS02,Artikel_009,24,21
2024-04-25,TS02,Artikel_007,34,39
2024-04-25,TS02,Artikel_017,29,34
2024-04-25,TS03,Artikel_001,27,25
2024-04-25,TS03,Artikel_009,30,28
2024-04-25,TS03,Artikel_008,44,37
2024-04-25,TS03,Artikel_017,32,39
2024-04-25,TS03,Artikel_006,26,30
2024-04-25,TS04,Artikel_002,28,28
2024-04-25,TS04,Artikel_007,25,21
2024-04-25,TS04,Artikel_017,30,31
2024-04-25,TS04,Artikel_005,25,25
2024-04-25,TS04,Artikel_019,29,32
2024-04-25,TS05,Artikel_012,29,29
2024-04-25,TS05,Artikel_017,32,37
2024-04-25,TS05,Artikel_004,36,38
2024-04-25,TS05,Artikel_005,32,33
2024-04-25,TS05,Artikel_002,38,36
2024-04-25,TS06,Artikel_003,33,27
2024-04-25,TS06,Artikel_011,35,33
2024-04-25,TS06,Artikel_019,31,34
2024-04-25,TS06,Artikel_020,25,25
2024-04-25,TS06,Artikel_012,33,38
2024-04-25,TS07,Artikel_007,19,17
2024-04-25,TS07,Artikel_010,28,29
2024-04-25,TS07,Artikel_011,33,34
2024-04-25,TS07,Artikel_015,36,39
2024-04-25,TS07,Artikel_012,45,45
2024-04-25,TS08,Artikel_012,25,26
2024-04-25,TS08,Artikel_016,35,38
2024-04-25,TS08,Artikel_002,28,30
2024-04-25,TS08,Artikel_013,21,22
2024-04-25,TS08,Artikel_017,28,23
2024-04-25,TS09,Artikel_016,33,34
2024-04-25,TS09,Artikel_020,26,26
2024-04-25,TS09,Artikel_004,31,31
2024-04-25,TS09,Artikel_003,29,30
2024-04-25,TS09,Artikel_002,31,29
2024-04-25,DÄ00,Artikel_010,25,24
2024-04-25,DÄ00,Artikel_003,31,36
2024-04-25,DÄ00,Artikel_004,22,21
2024-04-25,DÄ00,Artikel_002,28,33
2024-04-25,DÄ00,Artikel_020,34,34
2024-04-25,DÄ01,Artikel_006,38,37
2024-04-25,DÄ01,Artikel_012,27,28
2024-04-25,DÄ01,Artikel_002,33,29
2024-04-25,DÄ01,Artikel_008,33,35
2024-04-25,DÄ01,Artikel_007,30,32
2024-04-25,DÄ02,Artikel_011,38,38
2024-04-25,DÄ02,Artikel_004,28,27
2024-04-25,DÄ02,Artikel_019,28,33
2024-04-25,DÄ02,Artikel_016,36,41
2024-04-25,DÄ02,Artikel_008,21,21
2024-04-25,DÄ03,Artikel_017,30,35
2024-04-25,DÄ03,Artikel_004,28,27
2024-04-25,DÄ03,Artikel_011,29,28
2024-04-25,DÄ03,Artikel_018,42,43
2024-04-25,DÄ03,Artikel_012,25,28
2024-04-25,DÄ04,Artikel_003,35,35
2024-04-25,DÄ04,Artikel_005,33,36
2024-04-25,DÄ04,Artikel_015,21,23
2024-04-25,DÄ04,Artikel_002,24,27
2024-04-25,DÄ04,Artikel_007,35,44
2024-04-25,DÄ05,Artikel_003,32,36
2024-04-25,DÄ05,Artikel_001,28,29
2024-04-25,DÄ05,Artikel_020,27,29
2024-04-25,DÄ05,Artikel_017,27,28
2024-04-25,DÄ05,Artikel_018,26,24
2024-04-25,DÄ06,Artikel_013,32,36
2024-04-25,DÄ06,Artikel_004,36,37
2024-04-25,DÄ06,Artikel_016,30,35
2024-04-25,DÄ06,Artikel_015,21,23
2024-04-25,DÄ06,Artikel_014,26,28
2024-04-25,DÄ07,Artikel_006,28,31
2024-04-25,DÄ07,Artikel_001,25,23
2024-04-25,DÄ07,Artikel_015,29,29
2024-04-25,DÄ07,Artikel_008,22,23
2024-04-25,DÄ07,Artikel_002,18,19
2024-04-25,DÄ08,Artikel_006,33,32
2024-04-25,DÄ08,Artikel_016,17,20
2024-04-25,DÄ08,Artikel_018,31,39
2024-04-25,DÄ08,Artikel_007,21,22
2024-04-25,DÄ08,Artikel_015,45,39
2024-04-25,DÄ09,Artikel_012,30,31
2024-04-25,DÄ09,Artikel_009,33,32
2024-04-25,DÄ09,Artikel_006,41,40
2024-04-25,DÄ09,Artikel_003,38,34
2024-04-25,DÄ09,Artikel_013,25,29
2024-04-25,LU00,Artikel_017,31,26
2024-04-25,LU00,Artikel_013,31,36
2024-04-25,LU00,Artikel_008,25,26
2024-04-25,LU00,Artikel_018,26,23
2024-04-25,LU00,Artikel_007,32,32
2024-04-25,LU01,Artikel_003,35,35
2024-04-25,LU01,Artikel_017,29,31
2024-04-25,LU01,Artikel_011,26,25
2024-04-25,LU01,Artikel_016,32,29
2024-04-25,LU01,Artikel_014,27,21
2024-04-25,LU02,Artikel_016,31,34
2024-04-25,LU02,Artikel_020,34,35
2024-04-25,LU02,Artikel_017,29,30
2024-04-25,LU02,Artikel_010,20,21
2024-04-25,LU02,Artikel_008,27,27
2024-04-25,LU03,Artikel_019,27,26
2024-04-25,LU03,Artikel_001,26,28
2024-04-25,LU03,Artikel_006,30,32
2024-04-25,LU03,Artikel_013,35,30
2024-04-25,LU03,Artikel_008,34,36
2024-04-25,LU04,Artikel_007,21,24
2024-04-25,LU04,Artikel_018,21,20
2024-04-25,LU04,Artikel_013,33,33
2024-04-25,LU04,Artikel_010,32,29
2024-04-25,LU04,Artikel_002,32,36
2024-04-25,LU05,Artikel_012,37,39
2024-04-25,LU05,Artikel_007,30,27
2024-04-25,LU05,Artikel_009,25,22
2024-04-25,LU05,Artikel_013,31,34
2024-04-25,LU05,Artikel_014,26,25
2024-04-25,LU06,Artikel_002,28,30
2024-04-25,LU06,Artikel_011,35,30
2024-04-25,LU06,Artikel_008,30,33
2024-04-25,LU06,Artikel_017,33,36
2024-04-25,LU06,Artikel_018,32,34
2024-04-25,LU07,Artikel_002,28,31
2024-04-25,LU07,Artikel_019,40,36
2024-04-25,LU07,Artikel_006,38,38
2024-04-25,LU07,Artikel_017,26,25
2024-04-25,LU07,Artikel_011,27,26
2024-04-25,LU08,Artikel_003,35,33
2024-04-25,LU08,Artikel_013,16,14
2024-04-25,LU08,Artikel_005,34,39
2024-04-25,LU08,Artikel_011,28,29
2024-04-25,LU08,Artikel_002,38,46
2024-04-25,LU09,Artikel_003,22,20
2024-04-25,LU09,Artikel_008,26,26
2024-04-25,LU09,Artikel_018,30,28
2024-04-25,LU09,Artikel_001,27,34
2024-04-25,LU09,Artikel_009,26,28
2024-04-26,DE00,Artikel_009,32,32
2024-04-26,DE00,Artikel_004,22,20
2024-04-26,DE00,Artikel_020,28,24
2024-04-26,DE00,Artikel_008,34,37
2024-04-26,DE00,Artikel_006,28,34
2024-04-26,DE01,Artikel_001,25,29
2024-04-26,DE01,Artikel_017,27,26
2024-04-26,DE01,Artikel_007,35,32
2024-04-26,DE01,Artikel_014,37,37
2024-04-26,DE01,Artikel_006,29,30
2024-04-26,DE02,Artikel_013,28,28
2024-04-26,DE02,Artikel_017,31,31
2024-04-26,DE02,Artikel_016,32,38
2024-04-26,DE02,Artikel_015,40,41
2024-04-26,DE02,Artikel_014,23,24
2024-04-26,DE03,Artikel_016,22,19
2024-04-26,DE03,Artikel_002,43,43
2024-04-26,DE03,Artikel_012,32,28
2024-04-26,DE03,Artikel_011,35,36
2024-04-26,DE03,Artikel_006,22,22
2024-04-26,DE04,Artikel_009,24,31
2024-04-26,DE04,Artikel_005,24,22
2024-04-26,DE04,Artikel_018,32,32
2024-04-26,DE04,Artikel_017,25,20
2024-04-26,DE04,Artikel_001,41,41
2024-04-26,DE05,Artikel_017,30,30
2024-04-26,DE05,Artikel_006,27,33
2024-04-26,DE05,Artikel_015,21,20
2024-04-26,DE05,Artikel_004,40,44
2024-04-26,DE05,Artikel_013,36,37
2024-04-26,DE06,Artikel_020,23,24
2024-04-26,DE06,Artikel_009,32,41
2024-04-26,DE06,Artikel_005,32,33
2024-04-26,DE06,Artikel_012,34,45
2024-04-26,DE06,Artikel_013,19,21
2024-04-26,DE07,Artikel_006,46,47
2024-04-26,DE07,Artikel_002,33,34
2024-04-26,DE07,Artikel_020,27,30
2024-04-26,DE07,Artikel_016,37,42
2024-04-26,DE07,Artikel_018,41,40
2024-04-26,DE08,Artikel_006,35,39
2024-04-26,DE08,Artikel_012,34,33
2024-04-26,DE08,Artikel_016,30,31
2024-04-26,DE08,Artikel_004,22,20
2024-04-26,DE08,Artikel_018,25,25
2024-04-26,DE09,Artikel_018,26,24
2024-04-26,DE09,Artikel_015,33,33
2024-04-26,DE09,Artikel_005,30,38
2024-04-26,DE09,Artikel_013,28,32
2024-04-26,DE09,Artikel_014,43,47
2024-04-26,ÖS00,Artikel_017,26,28
2024-04-26,ÖS00,Artikel_006,26,30
2024-04-26,ÖS00,Artikel_007,24,25
2024-04-26,ÖS00,Artikel_009,26,30
2024-04-26,ÖS00,Artikel_019,26,30
2024-04-26,ÖS01,Artikel_010,25,26
2024-04-26,ÖS01,Artikel_011,26,25
2024-04-26,ÖS01,Artikel_003,33,38
2024-04-26,ÖS01,Artikel_016,34,30
2024-04-26,ÖS01,Artikel_013,36,39
2024-04-26,ÖS02,Artikel_012,31,32
2024-04-26,ÖS02,Artikel_004,29,32
2024-04-26,ÖS02,Artikel_006,26,28
2024-04-26,ÖS02,Artikel_010,27,26
2024-04-26,ÖS02,Artikel_016,31,29
2024-04-26,ÖS03,Artikel_014,27,30
2024-04-26,ÖS03,Artikel_013,34,38
2024-04-26,ÖS03,Artikel_019,28,27
2024-04-26,ÖS03,Artikel_003,26,26
2024-04-26,ÖS03,Artikel_008,29,30
2024-04-26,ÖS04,Artikel_017,44,45
2024-04-26,ÖS04,Artikel_010,24,20
2024-04-26,ÖS04,Artikel_006,29,28
2024-04-26,ÖS04,Artikel_008,34,38
2024-04-26,ÖS04,Artikel_020,29,33
2024-04-26,ÖS05,Artikel_016,35,40
2024-04-26,ÖS05,Artikel_015,26,27
2024-04-26,ÖS05,Artikel_017,36,36
2024-04-26,ÖS05,Artikel_003,28,31
2024-04-26,ÖS05,Artikel_012,39,40
2024-04-26,ÖS06,Artikel_005,32,29
2024-04-26,ÖS06,Artikel_011,26,27
2024-04-26,ÖS06,Artikel_018,25,22
2024-04-26,ÖS06,Artikel_002,33,35
2024-04-26,ÖS06,Artikel_015,25,25
2024-04-26,ÖS07,Artikel_012,41,51
2024-04-26,ÖS07,Artikel_006,25,29
2024-04-26,ÖS07,Artikel_017,40,41
2024-04-26,ÖS07,Artikel_003,28,28
2024-04-26,ÖS07,Artikel_018,31,34
2024-04-26,ÖS08,Artikel_011,33,28
2024-04-26,ÖS08,Artikel_016,24,24
2024-04-26,ÖS08,Artikel_008,31,31
2024-04-26,ÖS08,Artikel_013,35,38
2024-04-26,ÖS08,Artikel_004,32,35
2024-04-26,ÖS09,Artikel_004,30,27
2024-04-26,ÖS09,Artikel_018,33,37
2024-04-26,ÖS09,Artikel_007,32,30
2024-04-26,ÖS09,Artikel_014,28,29
2024-04-26,ÖS09,Artikel_008,36,37
2024-04-26,SC00,Artikel_015,30,30
2024-04-26,SC00,Artikel_012,26,27
2024-04-26,SC00,Artikel_009,38,39
2024-04-26,SC00,Artikel_020,36,29
2024-04-26,SC00,Artikel_013,32,32
2024-04-26,SC01,Artikel_013,37,38
2024-04-26,SC01,Artikel_008,25,29
2024-04-26,SC01,Artikel_020,21,23
2024-04-26,SC01,Artikel_014,35,38
2024-04-26,SC01,Artikel_016,34,38
2024-04-26,SC02,Artikel_009,31,31
2024-04-26,SC02,Artikel_012,34,31
2024-04-26,SC02,Artikel_013,33,33
2024-04-26,SC02,Artikel_020,27,27
2024-04-26,SC02,Artikel_014,35,37
2024-04-26,SC03,Artikel_020,30,29
2024-04-26,SC03,Artikel_002,34,34
2024-04-26,SC03,Artikel_007,41,41
2024-04-26,SC03,Artikel_003,28,30
2024-04-26,SC03,Artikel_013,35,43
2024-04-26,SC04,Artikel_006,25,25
2024-04-26,SC04,Artikel_001,27,28
2024-04-26,SC04,Artikel_008,36,37
2024-04-26,SC04,Artikel_018,38,43
2024-04-26,SC04,Artikel_002,23,21
2024-04-26,SC05,Artikel_014,38,33
2024-04-26,SC05,Artikel_018,34,40
2024-04-26,SC05,Artikel_006,35,37
2024-04-26,SC05,Artikel_012,24,23
2024-04-26,SC05,Artikel_011,23,21
2024-04-26,SC06,Artikel_016,21,22
2024-04-26,SC06,Artikel_008,27,26
2024-04-26,SC06,Artikel_007,38,39
2024-04-26,SC06,Artikel_002,38,38
2024-04-26,SC06,Artikel_005,35,37
2024-04-26,SC07,Artikel_014,26,28
2024-04-26,SC07,Artikel_006,36,36
2024-04-26,SC07,Artikel_008,24,24
2024-04-26,SC07,Artikel_015,23,20
2024-04-26,SC07,Artikel_005,25,28
2024-04-26,SC08,Artikel_005,34,36
2024-04-26,SC08,Artikel_015,29,31
2024-04-26,SC08,Artikel_012,26,24
2024-04-26,SC08,Artikel_020,36,33
2024-04-26,SC08,Artikel_002,26,30
2024-04-26,SC09,Artikel_011,22,21
2024-04-26,SC09,Artikel_017,38,44
2024-04-26,SC09,Artikel_018,29,32
2024-04-26,SC09,Artikel_005,40,33
2024-04-26,SC09,Artikel_015,29,33
2024-04-26,FR00,Artikel_002,30,31
2024-04-26,FR00,Artikel_018,31,31
2024-04-26,FR00,Artikel_001,31,36
2024-04-26,FR00,Artikel_019,43,39
2024-04-26,FR00,Artikel_016,35,39
2024-04-26,FR01,Artikel_001,32,37
2024-04-26,FR01,Artikel_006,25,26
2024-04-26,FR01,Artikel_009,36,36
2024-04-26,FR01,Artikel_014,28,28
2024-04-26,FR01,Artikel_004,28,28
2024-04-26,FR02,Artikel_020,30,33
2024-04-26,FR02,Artikel_017,32,33
2024-04-26,FR02,Artikel_009,35,38
2024-04-26,FR02,Artikel_018,29,37
2024-04-26,FR02,Artikel_012,26,28
2024-04-26,FR03,Artikel_006,25,26
2024-04-26,FR03,Artikel_015,38,41
2024-04-26,FR03,Artikel_020,23,25
2024-04-26,FR03,Artikel_002,26,27
2024-04-26,FR03,Artikel_009,34,36
2024-04-26,FR04,Artikel_015,28,28
2024-04-26,FR04,Artikel_020,46,44
2024-04-26,FR04,Artikel_005,28,32
2024-04-26,FR04,Artikel_016,37,44
2024-04-26,FR04,Artikel_004,27,33
2024-04-26,FR05,Artikel_015,39,36
2024-04-26,FR05,Artikel_002,37,37
2024-04-26,FR05,Artikel_020,32,34
2024-04-26,FR05,Artikel_007,29,27
2024-04-26,FR05,Artikel_006,27,30
2024-04-26,FR06,Artikel_007,35,38
2024-04-26,FR06,Artikel_015,30,29
2024-04-26,FR06,Artikel_002,28,34
2024-04-26,FR06,Artikel_001,30,31
2024-04-26,FR06,Artikel_012,20,17
2024-04-26,FR07,Artikel_020,35,37
2024-04-26,FR07,Artikel_013,35,33
2024-04-26,FR07,Artikel_003,24,22
2024-04-26,FR07,Artikel_019,34,36
2024-04-26,FR07,Artikel_015,23,28
2024-04-26,FR08,Artikel_014,34,31
2024-04-26,FR08,Artikel_007,23,25
2024-04-26,FR08,Artikel_011,28,27
2024-04-26,FR08,Artikel_012,32,33
2024-04-26,FR08,Artikel_005,27,27
2024-04-26,FR09,Artikel_002,40,33
2024-04-26,FR09,Artikel_019,20,21
2024-04-26,FR09,Artikel_017,34,29
2024-04-26,FR09,Artikel_005,20,20
2024-04-26,FR09,Artikel_003,30,31
2024-04-26,BE00,Artikel_015,30,32
2024-04-26,BE00,Artikel_010,38,42
2024-04-26,BE00,Artikel_018,33,32
2024-04-26,BE00,Artikel_012,31,30
2024-04-26,BE00,Artikel_020,36,34
2024-04-26,BE01,Artikel_003,34,38
2024-04-26,BE01,Artikel_014,32,36
2024-04-26,BE01,Artikel_007,32,35
2024-04-26,BE01,Artikel_019,26,31
2024-04-26,BE01,Artikel_004,23,23
2024-04-26,BE02,Artikel_016,15,17
2024-04-26,BE02,Artikel_013,26,27
2024-04-26,BE02,Artikel_009,23,23
2024-04-26,BE02,Artikel_008,30,28
2024-04-26,BE02,Artikel_006,26,24
2024-04-26,BE03,Artikel_001,22,19
2024-04-26,BE03,Artikel_003,33,35
2024-04-26,BE03,Artikel_018,25,27
2024-04-26,BE03,Artikel_019,39,43
2024-04-26,BE03,Artikel_015,26,29
2024-04-26,BE04,Artikel_012,23,25
2024-04-26,BE04,Artikel_015,29,24
2024-04-26,BE04,Artikel_018,31,34
2024-04-26,BE04,Artikel_008,35,32
2024-04-26,BE04,Artikel_016,32,33
2024-04-26,BE05,Artikel_008,30,29
2024-04-26,BE05,Artikel_019,31,31
2024-04-26,BE05,Artikel_016,28,32
2024-04-26,BE05,Artikel_015,28,30
2024-04-26,BE05,Artikel_013,28,27
2024-04-26,BE06,Artikel_015,36,33
2024-04-26,BE06,Artikel_020,24,25
2024-04-26,BE06,Artikel_005,30,28
2024-04-26,BE06,Artikel_018,37,42
2024-04-26,BE06,Artikel_001,26,24
2024-04-26,BE07,Artikel_013,27,29
2024-04-26,BE07,Artikel_008,36,36
2024-04-26,BE07,Artikel_004,33,28
2024-04-26,BE07,Artikel_005,27,33
2024-04-26,BE07,Artikel_001,22,20
2024-04-26,BE08,Artikel_005,22,26
2024-04-26,BE08,Artikel_010,36,32
2024-04-26,BE08,Artikel_015,26,31
2024-04-26,BE08,Artikel_016,23,22
2024-04-26,BE08,Artikel_007,20,20
2024-04-26,BE09,Artikel_020,24,20
2024-04-26,BE09,Artikel_011,27,25
2024-04-26,BE09,Artikel_016,31,34
2024-04-26,BE09,Artikel_009,33,32
2024-04-26,BE09,Artikel_013,22,25
2024-04-26,NI00,Artikel_007,23,26
2024-04-26,NI00,Artikel_009,28,30
2024-04-26,NI00,Artikel_015,32,30
2024-04-26,NI00,Artikel_013,27,33
2024-04-26,NI00,Artikel_003,34,37
2024-04-26,NI01,Artikel_019,34,37
2024-04-26,NI01,Artikel_018,22,23
2024-04-26,NI01,Artikel_006,27,31
2024-04-26,NI01,Artikel_005,34,34
2024-04-26,NI01,Artikel_012,27,28
2024-04-26,NI02,Artikel_007,24,24
2024-04-26,NI02,Artikel_006,25,24
